81000;224;Dåžka trvania heap pop
82000;274;Dåžka trvania heap pop
83000;270;Dåžka trvania heap pop
84000;230;Dåžka trvania heap pop
85000;224;Dåžka trvania heap pop
86000;225;Dåžka trvania heap pop
87000;226;Dåžka trvania heap pop
88000;225;Dåžka trvania heap pop
89000;460;Dåžka trvania heap pop
90000;224;Dåžka trvania heap pop
91000;319;Dåžka trvania heap pop
92000;232;Dåžka trvania heap pop
93000;225;Dåžka trvania heap pop
94000;231;Dåžka trvania heap pop
95000;224;Dåžka trvania heap pop
96000;231;Dåžka trvania heap pop
97000;240;Dåžka trvania heap pop
98000;225;Dåžka trvania heap pop
99000;225;Dåžka trvania heap pop
100000;225;Dåžka trvania heap pop
101000;224;Dåžka trvania heap pop
102000;224;Dåžka trvania heap pop
103000;230;Dåžka trvania heap pop
104000;223;Dåžka trvania heap pop
105000;223;Dåžka trvania heap pop
106000;394;Dåžka trvania heap pop
107000;224;Dåžka trvania heap pop
108000;230;Dåžka trvania heap pop
109000;223;Dåžka trvania heap pop
110000;237;Dåžka trvania heap pop
111000;229;Dåžka trvania heap pop
112000;224;Dåžka trvania heap pop
113000;225;Dåžka trvania heap pop
114000;271;Dåžka trvania heap pop
115000;225;Dåžka trvania heap pop
116000;224;Dåžka trvania heap pop
117000;225;Dåžka trvania heap pop
118000;225;Dåžka trvania heap pop
119000;228;Dåžka trvania heap pop
120000;224;Dåžka trvania heap pop
121000;226;Dåžka trvania heap pop
122000;227;Dåžka trvania heap pop
123000;855;Dåžka trvania heap pop
124000;321;Dåžka trvania heap pop
125000;230;Dåžka trvania heap pop
126000;224;Dåžka trvania heap pop
127000;225;Dåžka trvania heap pop
128000;227;Dåžka trvania heap pop
129000;227;Dåžka trvania heap pop
130000;225;Dåžka trvania heap pop
131000;227;Dåžka trvania heap pop
132000;238;Dåžka trvania heap pop
133000;240;Dåžka trvania heap pop
134000;286;Dåžka trvania heap pop
135000;238;Dåžka trvania heap pop
136000;286;Dåžka trvania heap pop
137000;239;Dåžka trvania heap pop
138000;245;Dåžka trvania heap pop
139000;346;Dåžka trvania heap pop
140000;244;Dåžka trvania heap pop
141000;237;Dåžka trvania heap pop
142000;238;Dåžka trvania heap pop
143000;246;Dåžka trvania heap pop
144000;245;Dåžka trvania heap pop
145000;239;Dåžka trvania heap pop
146000;238;Dåžka trvania heap pop
147000;541;Dåžka trvania heap pop
148000;285;Dåžka trvania heap pop
149000;287;Dåžka trvania heap pop
150000;237;Dåžka trvania heap pop
151000;238;Dåžka trvania heap pop
152000;240;Dåžka trvania heap pop
153000;238;Dåžka trvania heap pop
154000;240;Dåžka trvania heap pop
155000;238;Dåžka trvania heap pop
156000;244;Dåžka trvania heap pop
157000;287;Dåžka trvania heap pop
158000;239;Dåžka trvania heap pop
159000;239;Dåžka trvania heap pop
160000;240;Dåžka trvania heap pop
161000;297;Dåžka trvania heap pop
162000;299;Dåžka trvania heap pop
163000;288;Dåžka trvania heap pop
164000;238;Dåžka trvania heap pop
165000;241;Dåžka trvania heap pop
166000;239;Dåžka trvania heap pop
167000;240;Dåžka trvania heap pop
168000;239;Dåžka trvania heap pop
169000;289;Dåžka trvania heap pop
170000;238;Dåžka trvania heap pop
171000;240;Dåžka trvania heap pop
172000;238;Dåžka trvania heap pop
173000;239;Dåžka trvania heap pop
174000;247;Dåžka trvania heap pop
175000;360;Dåžka trvania heap pop
176000;239;Dåžka trvania heap pop
177000;241;Dåžka trvania heap pop
178000;241;Dåžka trvania heap pop
179000;288;Dåžka trvania heap pop
180000;238;Dåžka trvania heap pop
181000;237;Dåžka trvania heap pop
182000;237;Dåžka trvania heap pop
183000;238;Dåžka trvania heap pop
184000;243;Dåžka trvania heap pop
185000;240;Dåžka trvania heap pop
186000;243;Dåžka trvania heap pop
187000;286;Dåžka trvania heap pop
188000;239;Dåžka trvania heap pop
189000;240;Dåžka trvania heap pop
190000;240;Dåžka trvania heap pop
191000;242;Dåžka trvania heap pop
192000;247;Dåžka trvania heap pop
193000;256;Dåžka trvania heap pop
194000;237;Dåžka trvania heap pop
